Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-06; 00:00:32; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 113°; 168°; 100%; 35%; 40%; 0%; 87.8%; 428°; 78°; 75°; 100%; 0°; 30°; 28°; 40°; 34°; 127°; 127°; 11035; 16899h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.95A; 
2025-01-06; 07:16:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 87.8%; 405°; 72°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 07:17:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.8%; 405°; 72°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 07:18:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.8%; 405°; 72°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 07:19:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.8%; 405°; 72°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 07:20:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.8%; 405°; 72°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 07:21:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.8%; 405°; 72°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 07:22:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.8%; 405°; 72°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 07:23:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.8%; 405°; 72°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 07:24:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.8%; 405°; 72°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 07:25:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.8%; 405°; 72°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 07:26:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.8%; 405°; 71°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 07:27:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.8%; 405°; 71°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 07:28:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.8%; 405°; 71°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 07:29:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.8%; 405°; 71°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 07:30:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.8%; 405°; 71°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 07:31:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.8%; 405°; 71°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 07:32:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.8%; 405°; 71°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 07:33:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.8%; 405°; 71°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-06; 07:34:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 71°; 28°; 0%; -1°; 30°; 29°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 07:35:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 71°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 07:36:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 70°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 07:37:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 70°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 07:38:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 70°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 07:39:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 70°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 07:40:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 70°; 28°; 0%; -1°; 30°; 30°; 43°; 44°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 07:41:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 70°; 28°; 0%; -1°; 30°; 30°; 43°; 44°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 07:42:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 70°; 28°; 0%; -1°; 30°; 30°; 43°; 44°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 07:43:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 70°; 28°; 0%; -1°; 30°; 30°; 43°; 44°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 07:44:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 70°; 28°; 0%; -1°; 30°; 30°; 43°; 44°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 07:45:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 70°; 28°; 0%; -1°; 30°; 30°; 43°; 44°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 07:46:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 70°; 28°; 0%; -1°; 30°; 30°; 43°; 44°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 07:47:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 70°; 28°; 0%; -1°; 30°; 30°; 43°; 44°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 07:48:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 70°; 28°; 0%; -1°; 30°; 30°; 43°; 44°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 07:49:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 70°; 28°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 07:50:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 70°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 07:51:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 70°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 07:52:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 70°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 07:53:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 70°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 07:54:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 69°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 07:55:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 69°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 07:56:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 69°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 07:57:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 69°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 07:58:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 69°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 07:59:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 69°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 08:00:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 69°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 08:01:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 69°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 08:02:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 68°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 08:03:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 68°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 08:04:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 68°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 08:05:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 68°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 08:06:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 68°; 28°; 0%; -1°; 30°; 29°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 08:07:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 68°; 26°; 0%; -1°; 30°; 29°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 08:08:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 68°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 08:09:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 68°; 26°; 0%; -1°; 30°; 29°; 43°; 43°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 08:10:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 68°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 08:11:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 68°; 26°; 0%; -1°; 30°; 29°; 43°; 43°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 08:12:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 68°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 08:13:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 68°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 08:14:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 68°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 08:15:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 68°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 08:16:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 67°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 08:17:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 67°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 08:18:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 67°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 08:19:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 67°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 08:20:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 67°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 08:21:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 67°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 08:22:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 67°; 26°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-06; 08:23:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 66°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 08:24:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 66°; 26°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 08:25:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 66°; 26°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 08:26:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 66°; 26°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 08:27:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 66°; 26°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 08:28:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.8%; 405°; 66°; 26°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 08:29:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 68%; 0%; 0%; 0%; 87.8%; 405°; 66°; 26°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-06; 08:30:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.8%; 405°; 66°; 26°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 08:31:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.8%; 405°; 66°; 26°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 08:32:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.8%; 405°; 66°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-06; 08:33:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.8%; 405°; 66°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-06; 08:34:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.8%; 405°; 66°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 08:35:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 49°; 59°; 68%; 0%; 0%; 0%; 87.8%; 404°; 66°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11035; 16899h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-06; 08:36:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.8%; 405°; 66°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11035; 16899h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-06; 08:37:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 49°; 59°; 68%; 0%; 0%; 0%; 87.8%; 404°; 66°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11035; 16899h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.32A; 
