Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-10-22; 20:53:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 20:54:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 20:55:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 20:56:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 20:57:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 20:58:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 20:59:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:00:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 23°; 26°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:01:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 23°; 26°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 21:02:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 23°; 26°; 24°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 21:03:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 14°; 22°; 23°; 26°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 21:04:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 39°; 49°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 23°; 26°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 21:05:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 24°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:06:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:07:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:08:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 21:09:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 21:10:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 21:11:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 28°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 21:12:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 28°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:13:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 28°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 21:14:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 28°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:15:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 28°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-10-22; 21:16:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 22°; 22°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 21:17:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 22°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:18:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 22°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:19:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 22°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:20:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 22°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 21:21:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 23°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 21:22:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 14°; 23°; 23°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 21:23:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 23°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-10-22; 21:24:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 14°; 23°; 24°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 21:25:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 24°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 12%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 21:26:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 24°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 21:27:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 24°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:28:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 24°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 21:29:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 24°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 21:30:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 24°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:31:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 25°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 21:32:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 25°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 21:33:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 26°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:34:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 26°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-22; 21:35:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 14°; 23°; 23°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 21:36:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 22°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:37:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 14°; 23°; 22°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 21:38:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 22°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:39:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 22°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:40:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 14°; 23°; 22°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:41:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 22°; 26°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:42:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 22°; 26°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 12%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 21:43:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 22°; 26°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:44:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 22°; 26°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 21:45:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 14°; 23°; 22°; 26°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 21:46:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 14°; 23°; 22°; 26°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:47:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 14°; 23°; 22°; 26°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 21:48:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 14°; 23°; 22°; 26°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-10-22; 21:49:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 14°; 23°; 22°; 26°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:50:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 401°; 59°; 34°; 0%; 14°; 23°; 22°; 26°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:51:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 14°; 23°; 22°; 26°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:52:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 13°; 23°; 23°; 26°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:53:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 14°; 23°; 23°; 26°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 21:54:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 13°; 23°; 23°; 26°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:55:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 13°; 23°; 23°; 26°; 25°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 21:56:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 14°; 23°; 24°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:57:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 13°; 23°; 24°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 21:58:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 13°; 23°; 24°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 21:59:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 14°; 23°; 24°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 22:00:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 13°; 23°; 24°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 22:01:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 13°; 23°; 24°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 22:02:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 34°; 0%; 13°; 23°; 24°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 22:03:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 33°; 0%; 13°; 23°; 23°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 22:04:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 59°; 33°; 0%; 13°; 23°; 22°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 22:05:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 58°; 33°; 0%; 13°; 23°; 22°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 22:06:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 58°; 33°; 0%; 13°; 23°; 22°; 26°; 26°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 22:07:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 58°; 33°; 0%; 13°; 23°; 22°; 26°; 28°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 22:08:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 58°; 33°; 0%; 13°; 23°; 22°; 26°; 28°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 12%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 22:09:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 58°; 33°; 0%; 13°; 23°; 22°; 26°; 28°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 22:10:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 58°; 33°; 0%; 13°; 23°; 22°; 26°; 28°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 22:11:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 58°; 33°; 0%; 13°; 23°; 22°; 26°; 28°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-22; 22:12:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 58°; 33°; 0%; 13°; 23°; 22°; 26°; 28°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 22:13:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 58°; 33°; 0%; 13°; 23°; 22°; 26°; 28°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-22; 22:14:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 58°; 33°; 0%; 13°; 23°; 22°; 26°; 28°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-22; 22:15:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 42°; 38°; 48°; 61%; 0%; 0%; 0%; 85.5%; 400°; 58°; 33°; 0%; 14°; 23°; 22°; 26°; 28°; 127°; 127°; 10914; 16699h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
